Date,Close,High,Low,Open,Volume
2018-01-02,41.25118637084961,42.28622414514033,40.84424524088757,42.08275526749348,25380000
2018-01-03,42.20661544799805,42.52508972202288,41.96775974247942,42.04737831098563,24165000
2018-01-04,42.62239456176758,42.63123956804911,42.21545677944592,42.45431244507,19815100
2018-01-05,42.87895965576172,43.02050343189807,42.7108741015143,42.83472448379988,14496400
2018-01-08,43.33012008666992,43.40973865457312,42.41008405193727,42.72855832355004,15075000
2018-01-09,43.56990814208984,43.83633575797941,43.44557209271783,43.73864484166402,14153700
2018-01-10,43.33900451660156,43.756409954005576,43.14362605919192,43.39229139833755,13476600
2018-01-11,43.47221755981445,43.53438389107267,43.01928756029202,43.40116838819879,11687800
2018-01-12,43.969539642333984,44.25373288561009,43.5698999872048,43.67647033605189,15978200
2018-01-16,44.04060363769531,44.45800911070456,43.90738811589747,44.27150670262528,17152600
2018-01-17,44.64451217651367,44.662274473550376,44.27151071436638,44.32479760547649,23183100
2018-01-18,44.608978271484375,45.00862140186581,44.49352505874951,44.57345368482579,17119200
2018-01-19,44.919803619384766,44.9375625210667,44.6444932139703,44.848754461415744,14011500
2018-01-22,45.035255432128906,45.0619005614633,44.644495209266026,44.786590143744384,16840000
2018-01-23,45.39938735961914,45.53260288231476,44.910936089421,45.07079336153115,14141400
2018-01-24,45.69245529174805,46.180906509964295,45.47931115568056,45.61252666419913,17205600
2018-01-25,45.82566452026367,46.22530763278563,45.772381030468,45.772381030468,13904300
2018-01-26,46.84697723388672,46.84697723388672,45.96776233165651,46.05657379985765,14909200
2018-01-29,46.12761306762695,46.88249519550303,46.07432958204766,46.77592144872318,12234900
2018-01-30,45.257286071777344,46.17202553191343,45.070787076260565,45.95000195025697,16863500
2018-01-31,45.81678771972656,46.04769076043094,45.168479249805735,45.168479249805735,16806800
2018-02-01,45.85230255126953,46.16313415297163,45.52370527197261,45.6125167208949,11674100
2018-02-02,44.52017211914063,45.65693183891713,44.44024348960564,45.51483687394507,17562200
2018-02-05,42.70845413208008,45.02638074880316,42.68181238773502,44.44023865853613,19725800
2018-02-06,43.87185287475586,43.96954038662996,41.57168886402388,42.03349823392568,25921200
2018-02-07,43.401153564453125,44.27148529261574,43.3567495412651,43.694226215551765,15138000
2018-02-08,41.59834289550781,43.62319709519958,41.57170114692598,43.59655534661775,21255400
2018-02-09,42.38873291015625,42.76173421074513,40.781281296594926,42.25552082179687,23191000
2018-02-12,42.761749267578125,43.06370151711414,42.37986838175871,42.82391560826394,16261600
