Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50,EMA_20,RSI,Volatility_20
2018-03-14,218.44000244140625,221.4600067138672,217.6000061035156,220.75,3357600,-0.00600651664736318,210.08399963378906,199.4593991088867,210.79280273287785,72.64664265135335,0.014309375782295628
2018-03-15,218.8699951171875,221.47000122070312,218.0599975585937,220.0,4457000,0.0019684703853479757,211.1709991455078,200.28279907226562,211.56205915043114,66.15928239901771,0.014016931559109352
2018-03-16,225.5500030517578,228.8800048828125,224.0,227.17999267578125,8783000,0.03052043717090447,212.29999923706055,201.17299926757812,212.89424428389083,70.60271739665939,0.014099770397961581
2018-03-19,222.17999267578125,226.58999633789065,218.67999267578125,224.47999572753903,4029300,-0.014941300511546629,213.33099899291992,201.9521990966797,213.7786012735947,70.51593033075362,0.014573046782162797
2018-03-20,229.75,231.33999633789065,223.0,223.19000244140625,5019300,0.03407150766840372,214.66949920654298,202.84039916992188,215.29968686658566,75.89148106678067,0.015961352855658445
2018-03-21,226.8500061035156,229.25,225.6100006103516,228.759994506836,3971800,-0.012622389103305376,215.90749969482422,203.67659942626952,216.3997172701028,76.27460102644358,0.01635394518266418
2018-03-22,220.5200042724609,225.8699951171875,220.259994506836,223.8600006103516,3008700,-0.027903908577221692,216.8029998779297,204.3529995727539,216.79212555604167,62.71628656554903,0.01801763644297439
2018-03-23,215.0200042724609,222.4600067138672,214.77999877929688,219.5200042724609,4297200,-0.02494104794776142,217.06699981689454,204.9111996459961,216.62335210046254,54.1666652940791,0.01762144591453886
2018-03-26,228.91000366210932,229.1499938964844,218.5,218.8300018310547,4485400,0.06459863786463238,217.90500030517578,205.71099975585938,217.79350939204792,64.23517544899133,0.022538848261463518
2018-03-27,213.8000030517578,230.97999572753903,212.25,229.8999938964844,5468100,-0.06600847655681819,218.15400009155275,206.08599975585938,217.41317545487743,47.80235820750278,0.02718680129286306
2018-03-28,212.5399932861328,217.1499938964844,209.0399932861328,213.72000122070312,4503200,-0.005893403871093383,218.32449951171876,206.4875994873047,216.94906286737796,47.25930201794259,0.027237468096309038
2018-03-29,216.0800018310547,219.58999633789065,210.2700042724609,213.3500061035156,3757400,0.016655729070980563,218.82699966430664,206.8793994140625,216.8662951496329,46.368233528777935,0.02717458933062599
2018-04-02,212.27999877929688,216.5,207.22000122070312,214.8099975585937,3494900,-0.017586093204168374,218.95149993896484,207.20099945068358,216.4295050191247,44.05872704744668,0.027279051935981753
2018-04-03,215.92999267578125,217.8500061035156,212.27999877929688,214.77999877929688,3017800,0.017194243063281656,219.18999938964845,207.60499938964844,216.38193241499675,47.45852638007958,0.027497335420947434
2018-04-04,225.0500030517578,226.27999877929688,210.5,210.7100067138672,4474400,0.042235959270698675,219.84199981689454,208.14919952392577,217.20746295183113,53.97474290833666,0.02897163267553181
2018-04-05,223.5399932861328,228.8000030517578,221.6100006103516,227.94000244140625,4084900,-0.006709663386575082,220.1759994506836,208.61819946289063,217.81056107890748,52.772168480250635,0.028678007838152234
2018-04-06,218.6100006103516,224.4600067138672,216.75,221.88999938964844,2964500,-0.022054186382079677,220.28649978637696,209.0347994995117,217.88669817714026,45.792920132637455,0.02916760391565699
2018-04-09,219.1699981689453,224.44000244140625,218.82000732421875,220.0800018310547,2536100,0.002561628274233785,220.18949966430665,209.4679995727539,218.00891722397884,48.11096182814285,0.02875819686728439
2018-04-10,224.52999877929688,225.16000366210932,221.17999267578125,222.6100006103516,2823200,0.024455904800527728,220.36899948120117,209.93259948730469,218.62997261019962,46.630519145381975,0.029273462562638755
2018-04-11,223.6300048828125,226.6199951171875,222.5399932861328,222.92999267578125,1851100,-0.004008345884190856,220.5625,210.44059967041017,219.10616615997228,47.86641910741167,0.029259274732967553
2018-04-12,226.9600067138672,228.38999938964844,225.1199951171875,225.72000122070312,2084100,0.014890675483371307,220.98850021362304,211.04179992675782,219.85415097462894,54.44383141633362,0.02935835513561905
2018-04-13,224.0599975585937,228.9499969482422,222.5500030517578,228.8500061035156,2029300,-0.01277762191349241,221.24800033569335,211.52779998779297,220.2547077921494,56.470075335049955,0.02955228549858747
2018-04-16,226.5200042724609,227.22999572753903,222.9499969482422,226.0800018310547,2130700,0.010979232083691892,221.2965003967285,212.07059997558594,220.8514026950362,47.954819598821835,0.02886026948219598
2018-04-17,231.16000366210932,232.2100067138672,228.07000732421875,228.5599975585937,3404400,0.02048383940549181,221.74550094604493,212.78100006103514,221.83317421570982,68.09840193260871,0.028942572721100235
2018-04-18,231.1000061035156,233.1699981689453,228.6199951171875,231.6999969482422,2261600,-0.00025954991193644084,221.8130012512207,213.59760009765625,222.71572963359608,69.84602532579095,0.02796571074545781
2018-04-19,227.6199951171875,230.42999267578125,226.27999877929688,230.1100006103516,2620100,-0.01505846341159034,221.85150070190429,214.26059997558593,223.18280253679526,62.35544593049643,0.02803185433262373
2018-04-20,225.2400054931641,227.6000061035156,223.0500030517578,227.0,2403700,-0.01045597783620944,222.08750076293944,214.91860015869142,223.378726627878,64.31095704052379,0.027363489169078506
2018-04-23,225.3000030517578,229.1499938964844,224.75,226.38999938964844,2138000,0.0002663716796771354,222.60150070190429,215.72140014648437,223.56170533491417,61.23771455718606,0.026657032274362242
2018-04-24,217.88999938964844,228.3000030517578,215.77999877929688,227.0,3450800,-0.032889496501280924,222.05050048828124,216.31940002441405,223.02154286393647,41.045520642105515,0.023459429095312838
2018-04-25,217.32000732421875,219.3999938964844,213.25,218.16000366210932,2946100,-0.0026159624903683287,222.22650070190429,216.82280029296874,222.47853947920146,42.03382808454088,0.01804108011995691
2018-04-26,221.91000366210932,223.19000244140625,218.8500061035156,219.7700042724609,2235900,0.02112091010121664,222.69500122070312,217.39140045166016,222.42439321090697,54.263570170523785,0.018505411786702442
2018-04-27,221.8999938964844,224.17999267578125,219.67999267578125,223.0800018310547,1503100,-4.510732035389875e-05,222.98600082397462,217.8868002319336,222.3744504190572,53.57797519317468,0.018198811996711348
2018-04-30,221.6000061035156,224.13999938964844,219.5399932861328,223.2700042724609,1766300,-0.0013519053682747861,223.45200119018554,218.25940032958985,222.30069381757707,45.57269114529001,0.017657347450767268
2018-05-01,224.0800018310547,224.4900054931641,219.3800048828125,220.7700042724609,1792900,0.011191316151772268,223.85950164794923,218.70980041503907,222.47015172362254,50.64897169311831,0.017440499163132776
