Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50,EMA_20,RSI,Volatility_20
2018-03-14,34.18717193603516,34.69474878718884,34.14812825029463,34.65570510144831,15321200,-0.009053783883687272,34.0949426651001,35.08588920593262,34.29925743206992,58.30201647252122,0.00969673967894134
2018-03-15,34.10125732421875,34.35895088570513,34.00755192860589,34.26524549009227,12456700,-0.0025130657773377862,34.09321975708008,35.06290733337402,34.28040027894124,50.22226119473701,0.009702634182785504
2018-03-16,33.93728256225586,34.37457950751554,33.929475018073425,34.12469638989336,26603300,-0.004808466749595008,34.056980514526366,35.03819412231445,34.247722401161674,47.4724801672714,0.009041883759217122
2018-03-19,33.78111267089844,34.13251181709954,33.718643366486255,33.93729040019253,12380300,-0.004601720572969814,34.005191802978516,35.000449600219724,34.20328337923184,50.31462848900394,0.008979584975929138
2018-03-20,33.70301818847656,33.952901311115504,33.585884171496275,33.82795974979603,13559800,-0.002311779460395069,33.987813568115236,34.9612979888916,34.155639075350386,55.048762981370665,0.007579333651823805
2018-03-21,33.57808303833008,33.929482177522935,33.414097766320864,33.67959900717299,13054000,-0.0037069424894771164,33.98934535980224,34.92073135375976,34.10063373849131,49.194816726149384,0.006849935646474574
2018-03-22,33.39067459106445,33.86701539275112,33.3438233507955,33.484383029288054,12274100,-0.005581272970577089,33.974540901184085,34.872856063842775,34.03301858159352,40.55119180278863,0.006890112480811396
2018-03-23,33.05488586425781,33.7030193041701,33.023649728183464,33.43751810522194,13475200,-0.010056362470032276,33.922821807861325,34.82074180603027,33.9398630847044,32.27394629526276,0.006560335502884616
2018-03-26,33.33599090576172,33.429699282370144,32.9924024613868,33.273521633530315,11276100,0.008504190353531449,33.88554515838623,34.77471389770508,33.88235144861462,38.23861614187775,0.006930887364605817
2018-03-27,33.4921760559082,33.82014948981278,33.21105682080187,33.34380889464278,11627000,0.0046851809681616174,33.87194538116455,34.73010719299317,33.84519188740448,42.67015020806913,0.006760799686091134
2018-03-28,33.82795333862305,34.12469060758394,33.578070263342674,33.578070263342674,16277400,0.010025543940600734,33.8906156539917,34.68633293151856,33.84355012085387,39.51484253394421,0.006810000469337163
2018-03-29,33.91386413574219,34.29649643742106,33.804540620976795,33.99976203415567,10450500,0.0025396392226026965,33.9054536819458,34.639787368774414,33.85024669370038,34.776205283540776,0.006752754085402131
2018-04-02,33.32038497924805,33.96852141540919,33.16421025236572,33.92166721003932,14207900,-0.017499602938748193,33.879394149780275,34.58044357299805,33.799783673276345,30.393500544574323,0.007681544405177562
2018-04-03,33.87480926513672,33.99975080916816,33.45313043696506,33.562453915637406,15484600,0.01663919208118303,33.87447605133057,34.52785346984863,33.80692896773924,40.950159980990165,0.008564910066681187
2018-04-04,34.5463752746582,34.67131683349357,33.663973839784965,33.68739945117856,13563300,0.01982493847463962,33.90158863067627,34.485288772583004,33.87735242554105,54.71304685568295,0.009658032626767767
2018-04-05,34.67131805419922,34.83530329741139,34.312108453414,34.57760964764211,11707800,0.0036166682769949166,33.93920555114746,34.44413932800293,33.95296819969897,57.403843867172945,0.009643606588360991
2018-04-06,34.29649353027344,34.76502666949288,34.13250827202558,34.577612818036684,11495100,-0.01081079534789664,33.93369846343994,34.389610595703125,33.98568489784892,54.42311395865528,0.009467236639526252
2018-04-09,34.2262077331543,34.60103235916559,34.18716108096954,34.382382426528004,11913400,-0.0020493581087844825,33.910357284545896,34.333521118164064,34.00859183454467,55.59906367957802,0.009262349983312625
2018-04-10,34.351158142089844,34.49952533062885,34.14031867700256,34.413627439796024,10379500,0.0036507231508009497,33.90448703765869,34.26924880981446,34.04121719716802,58.05826789877769,0.009203142064208629
2018-04-11,34.351158142089844,34.46828919235471,34.1715518364346,34.210598498698324,8424300,0.0,33.89706878662109,34.21782577514649,34.07073538239867,59.919744136711046,0.009200049192337313
2018-04-12,34.38239288330078,34.67913025287244,34.31992358272068,34.42143954736086,8476400,0.0009092776750565523,33.906829833984375,34.171517028808594,34.10041704915125,63.256583342086984,0.008960627242198472
2018-04-13,34.75720977783203,34.897769395962634,34.46828299782649,34.50732667423131,10774200,0.010901419683133629,33.939627456665036,34.12991790771484,34.16296873759703,72.52047389212878,0.009235035196914853
2018-04-16,34.88995742797852,35.05394263538947,34.67131048476392,34.866531820874435,8962100,0.003819283854918476,33.98726119995117,34.09314125061035,34.23220575572861,71.39774531113598,0.009150874421933665
2018-04-17,35.046138763427734,35.16326979005783,34.86653547285505,35.10080050495675,8406400,0.0044763979942252785,34.05051250457764,34.07063438415528,34.309723185033285,71.3977152630263,0.009060911482386354
2018-04-18,34.75720977783203,35.11641934574444,34.61665313854299,35.061757603009376,7429000,-0.008244245893850422,34.10322208404541,34.07083427429199,34.35234095577602,62.962895952643734,0.009299286384115571
2018-04-19,34.60103988647461,34.72598145565888,34.37458236144,34.624465499808544,10370400,-0.004493165370743513,34.15436992645264,34.07131675720215,34.37602656822351,59.401640259744326,0.009324449854868928
2018-04-20,34.15593338012695,34.67912523986959,34.03099181818529,34.60103788072173,14690700,-0.012863963274168722,34.192632865905765,34.06459976196289,34.355065312214315,61.91536724098163,0.009749800736931732
2018-04-23,34.343345642089844,34.35115616563004,34.01537514560811,34.15593478091226,11878500,0.0054869606365941515,34.257055854797365,34.084233322143554,34.35394915315484,57.4627482337158,0.009421048423177328
2018-04-24,33.632747650146484,34.43705898679629,33.36724638676073,34.34335353467267,18523900,-0.02069099497028848,34.271893692016604,34.08919052124023,34.28526329572548,35.626648870666116,0.010547515423446006
2018-04-25,33.13297653198242,33.49218319615741,32.72691565902028,33.375052142452795,20774700,-0.014859657717019359,34.25393371582031,34.07114791870117,34.17552169917852,28.351683746597885,0.011033214353253483
2018-04-26,33.38286590576172,33.656174727488164,33.00023057650195,33.109557084035266,13561000,0.007542014027568156,34.231679344177245,34.05469749450683,34.10003067123406,36.674404164450394,0.010922157635807473
2018-04-27,33.820159912109375,33.84358552930674,33.351626716264626,33.367244787343694,9777900,0.013099354848146172,34.22699413299561,34.04838638305664,34.073376313222184,44.65036894527186,0.011329811144192937
2018-04-30,33.742061614990234,34.11688629613968,33.5546507638364,33.96851912407274,16037700,-0.0023092231770074356,34.248077964782716,34.029986267089846,34.04182253243819,41.87491921785583,0.010585080292258364
2018-05-01,33.2579231262207,33.57027860756351,32.937760098323515,33.54685001021508,11514200,-0.014348218976473204,34.217233657836914,33.99880699157715,33.967165446131766,37.08488997246495,0.01039259364157222
2018-05-02,32.84403991699219,33.25790821216152,32.750331527306024,33.10954106342038,13736400,-0.012444649885615,34.132116889953615,33.97467613220215,33.86020111002323,33.33325067531601,0.00947552262859137
2018-05-03,32.71128845214844,33.10954166848936,32.42236169243929,32.968982060232726,18352200,-0.0040418738126996034,34.034115409851076,33.95795295715332,33.7507808568923,26.607190835592675,0.009370314696104899
2018-05-04,33.07830047607422,33.18762393713494,32.617578048146235,32.633196110989324,10946200,0.011219736100051891,33.973205757141116,33.94578369140625,33.68673510633819,30.338999750777987,0.009676791407466965
2018-05-07,32.90651321411133,33.17982491579112,32.76595359126838,33.06269090380812,9336000,-0.005193352121797945,33.90722103118897,33.92212860107422,33.61242825945944,26.85810950200107,0.009707194448365668
2018-05-08,32.64881896972656,32.86746592396579,32.555110578902884,32.773760511983454,15062200,-0.00783110148158328,33.8221040725708,33.89347450256348,33.52065594615155,27.040813783271375,0.009699966288588997
2018-05-09,32.62540054321289,32.97679967113546,32.539502647627124,32.77377071880368,9295200,-0.0007172825006438455,33.735816192626956,33.870699081420895,33.43539352682406,27.84588770958419,0.009691584907647578
2018-05-10,32.937747955322266,33.078307572222826,32.75033413984101,32.789380794745696,7924200,0.00957374949912615,33.66358394622803,33.86036308288574,33.38799871049055,35.92049803361374,0.010040742074209918
2018-05-11,32.90651321411133,33.16420684893728,32.828425858683765,32.984603548380555,6331900,-0.0009482961996462036,33.57104911804199,33.84615127563477,33.34214294893062,32.77145489191936,0.009572104347069817
2018-05-14,32.82842254638672,33.04706950259636,32.719099068281906,32.992407763543945,10715500,-0.002373106722565854,33.467972373962404,33.82588821411133,33.293217196307396,38.6311604197513,0.00944989640549128
2018-05-15,32.57855224609375,32.73472700248696,32.367712750351885,32.6254034814747,16449700,-0.007611401368430082,33.3445930480957,33.79799583435059,33.22515386771562,41.56771690912403,0.009332513314913084
2018-05-16,32.4457893371582,32.750334181213624,32.437981793472325,32.59415947676375,11590500,-0.004075162945629818,33.22902202606201,33.76682914733887,33.1509286743292,35.22140014944104,0.009269725196197327
