Date,Close,High,Low,Open,Volume
2018-01-02,36.64652633666992,36.70789585118561,36.076666081254565,36.155570220544405,6934600
2018-01-03,37.540767669677734,37.65474104496278,36.997207743867,37.00597338301786,14591600
2018-01-04,38.698020935058594,38.79445967500231,37.70733662161891,37.7774751031732,17298700
2018-01-05,38.584049224853516,39.136378085360995,38.54021434420083,39.01363908177867,9643300
2018-01-08,38.768157958984375,39.09254006300947,38.15445964600602,38.61034972580746,13099600
2018-01-09,38.619117736816406,39.09254246544146,38.34733947527707,38.84706446291897,7768100
2018-01-10,37.69856643676758,38.69801626766377,37.35664974139641,38.43500368233106,18281500
2018-01-11,38.74184799194336,38.81198645933685,37.838836962762464,37.9440413194665,11245800
2018-01-12,38.63664245605469,39.188971164569736,38.27719118259895,38.70678092130756,14914600
2018-01-16,38.74184799194336,39.907874929463645,38.35609645443776,39.53965466442022,20169300
2018-01-17,38.60158157348633,38.811993670373916,38.04925608988171,38.58404695338013,15855700
2018-01-18,38.45254898071289,38.74186190161894,38.259671470517254,38.733096262240686,11868100
2018-01-19,37.8300895690918,38.654196892052084,37.7336508021138,38.619127641444116,14470800
2018-01-22,37.95281219482422,38.066782193449136,37.540757039281694,37.83883885181294,19562100
2018-01-23,38.031715393066406,38.08431590059368,37.61966024737593,37.99664615845737,14127600
2018-01-24,38.71554946899414,38.92596153619136,38.09308559279798,38.13692046468472,11321700
2018-01-25,37.838844299316406,38.996102480599596,37.6810360614699,38.97856786035144,11386000
2018-01-26,38.1281623840332,38.1982975240736,37.689806889522934,37.979119776818465,9131200
2018-01-29,37.71611022949219,38.382409164038165,37.68104098441417,38.11063087565171,8177500
2018-01-30,37.43555450439453,37.89144455430333,37.27774628156508,37.54952785296836,8459700
2018-01-31,37.181312561035156,37.65473729330835,36.94460019489856,37.5056946874948,19781200
2018-02-01,37.198848724365234,37.34788799197147,36.77802783746942,36.92706710507566,9629800
2018-02-02,35.94514083862305,37.05856389519453,35.813632888044374,37.01472902646368,13982100
2018-02-05,34.66514205932617,36.53253345199336,34.638838464008174,35.927604269854314,19660600
2018-02-06,36.699119567871094,37.02350167114955,35.06843672505419,35.121040584121005,26988300
2018-02-07,37.16377258300781,38.189526021739375,36.515008423606616,36.64651304513505,19402900
2018-02-08,35.72596740722656,37.44431988354715,35.717201770190435,37.22514216939239,18035400
2018-02-09,36.34842300415039,36.795547311677645,35.2700692983284,36.0854104761621,19598000
2018-02-12,36.82185745239258,37.36541726883297,36.479940739722224,36.778022576683725,19392000
2018-02-13,36.29583740234375,36.88323217779336,36.269533797678925,36.55885003828219,8937200
2018-02-14,36.65529251098633,36.742962283747985,35.88378580201142,35.971455574773074,10271600
2018-02-15,36.69035339355469,37.00596988333454,36.295836125716875,36.874465242184264,9715800
2018-02-16,36.0240478515625,37.06733252697417,35.94514374371548,36.690346605525754,14871800
2018-02-20,35.743507385253906,36.23446674255674,35.58569913984896,35.85748075013237,7814600
2018-02-21,35.55940246582031,36.20816678955517,35.51556423648667,35.72597636637119,9098500
2018-02-22,35.86623764038086,36.12048456756313,35.506786356717924,35.64705994682087,8805900
2018-02-23,35.86623764038086,36.067880717129704,35.57692482396249,35.98897661367266,6424200
2018-02-26,36.4185676574707,36.48870278281893,35.72596531858048,36.015281489656005,9397100
2018-02-27,35.21746826171875,36.418564364419595,35.173633394291464,36.37472949699231,12738800
2018-02-28,34.498573303222656,35.19994471349144,34.47227304587294,34.73528565253036,23145200
2018-03-01,33.13090515136719,34.70898407570727,32.79775407859304,34.70898407570727,26183100
2018-03-02,32.81529235839844,32.973100602875725,32.07885499896675,32.85036160036828,24060500
2018-03-05,33.087074279785156,33.227347904603235,32.534745418894666,32.72762290716465,12011100
2018-03-06,33.253639221191406,33.38514717226107,32.91172256167363,33.33254332295598,12168500
2018-03-07,33.087074279785156,33.17474404115132,32.657484422562106,32.78022342622954,15052000
2018-03-08,33.512168884277344,33.59187555185065,32.96308038455194,33.33504258095853,13096700
2018-03-09,33.512168884277344,33.72472112394057,33.352755549130734,33.52102367916183,12272200
2018-03-12,33.5033073425293,33.64500768096823,33.281900352568314,33.53872989333711,11347200
2018-03-13,33.66272735595703,34.13211261266375,33.538739944964014,33.627304794533,12406400
2018-03-14,33.37933349609375,34.194113388585215,33.34391092734529,34.078980749540975,13364000
2018-03-15,33.521026611328125,33.64501739937934,33.29076476175437,33.62730442965774,8140100
2018-03-16,33.60073471069336,33.78671921145498,33.37932764738999,33.58302174022065,10305000
2018-03-19,32.777103424072266,33.63616399619784,32.36086040098797,33.59188325481491,12103100
2018-03-20,32.67082977294922,32.99851132133038,32.53798754553182,32.88338206658279,8494800
2018-03-21,33.281917572021484,33.67159285973874,32.85681295836082,32.90995187966948,11568400
2018-03-22,32.192588806152344,33.060507552307804,32.121740295725694,32.97194269126949,15155000
2018-03-23,31.147539138793945,32.37856505475876,31.112116581830517,32.25457428097576,13234000
2018-03-26,31.873764038085938,31.92689957396513,31.24496537681666,31.8294799203148,9320200
