Date,Close,High,Low,Open,Volume
2018-01-02,40.30418014526367,40.31354106279126,39.60226127674198,39.81283907938488,102223600
2018-01-03,40.29714584350586,40.839964608071945,40.233975739981666,40.36733841756425,118071600
2018-01-04,40.48432922363281,40.587277867352185,40.262055690225814,40.36968122128297,89738400
2018-01-05,40.945255279541016,41.03182410540059,40.48900886331186,40.58025814655769,94640000
2018-01-08,40.79319381713867,41.087998510723665,40.69492201579904,40.79319381713867,82271200
2018-01-09,40.78849792480469,40.959297149866934,40.5732432755148,40.83997225073741,86336000
2018-01-10,40.779144287109375,40.78148630152458,40.47732074949381,40.51475727869783,95839600
2018-01-11,41.01076126098633,41.059897130826535,40.82592427855247,40.84931942169444,74670800
2018-01-12,41.434268951416016,41.497442647697724,41.0973473314388,41.22135270960487,101672400
2018-01-16,41.223690032958984,41.97240267540656,41.21199067273534,41.623781733545634,118263600
2018-01-17,41.9045524597168,41.939646970546875,40.961641853884466,41.21432947214807,137547200
2018-01-18,41.941986083984375,42.13852605820033,41.70567471028857,41.96772324905173,124773600
2018-01-19,41.75481033325195,42.01685887036376,41.50913804463785,41.78990484442101,129700400
2018-01-22,41.413204193115234,41.59570277343954,41.319616459154176,41.48339677865763,108434400
2018-01-23,41.422576904296875,41.984114226796976,41.37110613062528,41.48341216706749,130756400
2018-01-24,40.762760162353516,41.48339714467017,40.52410679746099,41.47169778528601,204420400
2018-01-25,40.03510284423828,40.93355791852135,39.89939813455858,40.83060927185792,166116000
2018-01-26,40.12870407104492,40.24335211522979,39.789443967823296,40.24335211522979,156572000
2018-01-29,39.298091888427734,39.812831581035425,39.08985613945785,39.812831581035425,202561600
2018-01-30,39.06645965576172,39.16004739790291,38.53534011524448,38.7295380718238,184192800
2018-01-31,39.17408752441406,39.41040247806591,38.95649440447249,39.04306324959199,129915600
2018-02-01,39.2559700012207,39.452506365991724,39.017316661059965,39.113246399868274,188923200
2018-02-02,37.552650451660156,39.026680435753946,37.45906271971327,38.839501401717044,346375200
2018-02-05,36.61441421508789,38.343473510914,36.49976622822229,37.22508352363501,290954000
2018-02-06,38.14461135864258,38.30605327216174,36.03183581681367,36.226033801905984,272975200
2018-02-07,37.328033447265625,38.231168949040736,37.21806947306256,38.15863792407695,206434400
2018-02-08,36.30089569091797,37.66963864747033,36.272820084061365,37.503516309901045,217562000
2018-02-09,36.74490737915039,37.09259809366148,35.29540922724705,36.89995995166039,282690400
2018-02-12,38.224952697753906,38.502164684443535,37.00333010270935,37.235908995126586,243278000
2018-02-13,38.60787582397461,38.704196688200184,37.9759220541177,38.046400822690046,130196800
2018-02-14,39.319705963134766,39.359643097700136,38.264886694786455,38.30247226663081,162579600
2018-02-15,40.6400032043457,40.66349374207075,39.702643640911546,39.888234303148494,204588800
2018-02-16,40.5084342956543,41.06991289835843,40.35338530181675,40.49199128049389,160704400
2018-02-20,40.372188568115234,40.938359663897515,40.27116813864954,40.41917323044115,135722000
2018-02-21,40.18893051147461,40.905454403591804,40.17483189193679,40.60240040045259,149886400
2018-02-22,40.52488708496094,40.865530346416314,40.33929642572378,40.36043898474452,123967600
2018-02-23,41.229671478271484,41.26490907984297,40.76921317110367,40.799754815599,135249600
2018-02-26,42.044864654541016,42.14353351551222,41.39646774614467,41.42935736646841,152648800
2018-02-27,41.90861129760742,42.39960767878216,41.85457911206718,42.07541098084055,155712400
2018-02-28,41.84518051147461,42.43249779278185,41.82873749164211,42.11299704836271,151128400
2018-03-01,41.11219787597656,42.235147908327306,40.562469918991304,41.943837330028686,195208000
2018-03-02,41.39646911621094,41.4176116761117,40.51314171022488,40.59536755610546,153816000
2018-03-05,41.53976821899414,41.75590049541586,40.9994357355902,41.16153583908132,113605600
2018-03-06,41.5045166015625,41.875701369248965,41.37765770904358,41.79582711897045,95154000
2018-03-07,41.11924743652344,41.311889179650166,40.94070431594449,41.09810487975081,126814000
2018-03-08,41.567962646484375,41.610247764152966,41.12865052877318,41.22496782502932,95096400
2018-03-09,42.282135009765625,42.286834550653744,41.67367530628129,41.807585336347394,128740800
2018-03-12,42.690914154052734,42.84831473803731,42.33617584549344,42.354966841900726,128828400
2018-03-13,42.279781341552734,43.10907275407872,42.1082857615601,42.89528848118307,126774000
2018-03-14,41.920345306396484,42.40899355680424,41.77234025219969,42.36200890641291,117473600
2018-03-15,41.969696044921875,42.343232600759734,41.833441575401835,41.93445843809783,90975200
2018-03-16,41.82167053222656,42.08008786506861,41.7276976600761,41.96967198072841,157618800
2018-03-19,41.18268585205078,41.69247678950339,40.79740588350734,41.6572391887555,133787200
2018-03-20,41.168575286865234,41.53506053523963,41.0980965272474,41.168575286865234,78597600
2018-03-21,40.23592758178711,41.133346395785146,40.23357601878862,41.121599334891776,148219600
2018-03-22,39.667396545410156,40.56716314673629,39.60866483810851,39.937560965118145,165963200
2018-03-23,38.74884796142578,39.918783055633824,38.74884796142578,39.55934514365003,164115200
2018-03-26,40.58830261230469,40.66582888336004,39.10121559776646,39.484147413516105,150164800
2018-03-27,39.54759216308594,41.147443725030264,39.213996406406345,40.80210090680353,163690400
2018-03-28,39.110626220703125,39.94226938848122,38.80757212089568,39.291520923138435,166674000
2018-03-29,39.4160270690918,40.34868696132009,39.2092902915603,39.42307458789862,153594000
2018-04-02,39.15761184692383,39.68854890632688,38.63842543352329,39.14821634870157,150347200
2018-04-03,39.5593376159668,39.64391143708724,38.73474554856729,39.38314245402419,121112000
2018-04-04,40.315799713134766,40.40976902587753,38.708900806216754,38.73474290492594,138422000
2018-04-05,40.595359802246094,40.93130347216911,40.42621218594805,40.54367560922729,107732800
2018-04-06,39.55699157714844,40.52018969217468,39.51470287216489,40.16545137256232,140021200
2018-04-09,39.94931411743164,40.66349020989333,39.90232946136302,39.90937698053834,116070800
2018-04-10,40.70107650756836,40.87727164396476,40.297002041323346,40.64234479543622,113634400
2018-04-11,40.51078796386719,40.858478709963855,40.336940798469165,40.461451746423364,89726400
2018-04-12,40.91014862060547,41.112185791310694,40.65172773318084,40.73865307787719,91557200
2018-04-13,41.048763275146484,41.309532195215816,40.842030106003335,41.06051033337822,100497200
2018-04-16,41.304840087890625,41.3917618744456,41.07226121814989,41.1192458707553,86313600
2018-04-17,41.87336730957031,42.03781540441986,41.44345070001389,41.46224528009664,106421600
2018-04-18,41.77939987182617,42.00963081941792,41.553872050744566,41.77235235146113,83018000
2018-04-19,40.595359802246094,41.20381947450477,40.56247018711588,40.82088756751069,139235200
2018-04-20,38.93207931518555,40.22417703818973,38.863948518722765,40.07852353288215,261964400
2018-04-23,38.81930923461914,39.21398457367162,38.54914123935694,39.19284202008641,146062000
2018-04-24,38.27898406982422,39.075386001140814,37.87490957405361,38.92033340945452,134768000
2018-04-25,38.445770263671875,38.86159171287886,38.15446331922963,38.20379594092452,113528400
