Date,Close,High,Low,Open,Volume
2018-01-02,86.34089660644531,86.39688397637732,85.4290988091722,86.08495347216103,13578800
2018-01-03,86.42887115478516,86.77279528778732,85.96497845389344,86.26890899615563,11901000
2018-01-04,87.6669921875,88.46293986046418,86.99163799987022,87.12027922949548,12953700
2018-01-05,87.10420989990234,88.07704248572104,86.65397779231527,87.84388482030562,14155000
2018-01-08,87.23285675048828,87.37757509921126,86.58966272639664,86.95146166518049,12466500
2018-01-09,87.67509460449219,88.14140405041192,87.22485612249439,87.4097764848435,13292300
2018-01-10,88.63985443115234,89.00164730177956,87.94842287639257,88.01274351728973,15834500
2018-01-11,89.11418151855469,89.18654375369577,88.47903529494539,88.97750479367431,13676800
2018-01-12,90.58549499511719,90.73021334968014,89.11419274605271,89.76542840856251,18884200
2018-01-16,90.263916015625,91.19654696124928,89.29913088162786,89.65288829327214,22703300
2018-01-17,90.8427734375,91.09201435784078,89.49207080909548,89.95838619920073,14940300
2018-01-18,91.05986022949219,91.42969469486145,90.26390614037328,90.65786544531426,14572900
2018-01-19,90.85883331298828,91.92813442962935,90.68999629457127,91.60654361395027,18785500
2018-01-22,91.92012023925781,91.96835764598985,90.44881799440017,90.577459257623,12475700
2018-01-23,91.82364654541016,92.16936230018987,91.13221503585072,91.38949144866677,12320800
2018-01-24,92.99746704101562,93.26278505686066,92.18544203584624,92.34623748753536,15904500
2018-01-25,93.02157592773438,93.39945194667085,92.52310639973533,93.29493552749906,13510000
2018-01-26,93.52005767822266,93.52005767822266,92.4266314758827,93.02158198381815,13883900
2018-01-29,93.42357635498047,94.3481654959694,93.27885800131304,93.27885800131304,11679900
2018-01-30,92.54722595214844,93.74516851348395,92.44270953201604,92.8849000485325,14279100
2018-01-31,92.99746704101562,93.79342108855073,92.58743679902236,92.98138994942803,13141400
2018-02-01,93.9622573852539,94.05873220189778,92.8447124434719,93.07786400633009,13800600
2018-02-02,91.87993621826172,94.00246840349212,91.7271762219002,93.65675260864262,16477300
2018-02-05,87.47407531738281,92.1291699367955,83.59884549653214,90.85082935302876,30097600
2018-02-06,90.13526916503906,90.43274750750102,85.71332662905856,85.90628240403072,33114800
2018-02-07,90.74630737304688,92.01660626542309,89.36344429465763,89.68504135794993,21878300
2018-02-08,86.734375,90.93924229663098,86.70221468765274,90.93924229663098,27425800
2018-02-09,88.47100067138672,89.28303174126232,85.40780280006821,87.71524861819837,28188000
2018-02-12,89.83775329589844,90.63370703633872,88.49509277706414,89.37947968804687,18043300
2018-02-13,90.39253997802734,90.89101567761624,89.08203929765978,89.5001111398659,16358200
2018-02-14,92.48291778564453,92.67587356187046,90.47294389259321,90.55334162152457,15186900
2018-02-15,92.86883544921875,93.25474700157575,91.83168818458483,93.05374961232003,12130200
2018-02-16,92.2015380859375,93.31908326664079,92.05681969607893,92.0970216342442,13214300
2018-02-20,92.22562408447266,92.77233712625628,91.63067364116331,92.17738668294693,13461500
2018-02-21,92.611572265625,94.4285845076051,92.19349420123788,92.4588122651042,14212500
2018-02-22,92.44271850585938,93.60850086633297,92.26583982850127,92.86079036092582,17070400
2018-02-23,94.31598663330078,94.38030725204962,92.70800796829072,92.70800796829072,12162500
2018-02-26,95.48983001708984,95.59435257760202,94.3240476981002,94.98331884136836,16511200
2018-02-27,94.356201171875,95.94006135015373,94.34815955996802,95.60238725749248,17563300
2018-02-28,92.86077117919922,95.26469765066066,92.73212993716483,94.72602625103372,17735600
2018-03-01,91.196533203125,93.77733887447748,90.56942234723886,92.84471420350545,18690000
2018-03-02,91.10808563232422,91.30104138579028,89.33931126865419,90.3603751869463,18353700
2018-03-05,92.50703430175781,93.20650740820997,89.95838893783106,90.08703020823975,13933000
2018-03-06,92.58743286132812,93.11806273649748,91.91207849825898,92.97334438255075,10674400
2018-03-07,92.2417221069336,92.5391943093387,90.93925685119926,91.45380966320343,13006500
2018-03-08,92.24974822998047,92.64370747886734,91.01964534685256,92.54722653616903,11173700
2018-03-09,94.90292358398438,94.9350839008273,92.99746621522625,93.70498091786382,15366600
2018-03-12,94.59741973876953,95.47376546271894,94.26778105687407,94.87077325979651,12339300
2018-03-13,93.46376037597656,95.2486176845888,93.12608632676664,95.03153712870252,13312300
2018-03-14,92.41860961914062,93.7371521801795,92.13721446293495,93.71303347164107,12905100
2018-03-15,92.65174865722656,93.26278239733668,92.32211615047781,93.15826597011451,8748000
2018-03-16,92.81256103515625,93.7451857779661,92.73215716829785,92.73215716829785,19888900
2018-03-19,92.08091735839844,92.82058623351804,91.09201369869474,92.53919113254354,13214900
2018-03-20,92.16934967041016,92.8205791593118,92.01658971268648,92.35426994207316,9921200
2018-03-21,92.24974822998047,93.76928780725058,91.82363480081356,92.30602724639964,13633000
2018-03-22,88.39865112304688,91.33321429212677,88.06901858767851,91.01161723604407,22550400
2018-03-23,86.03491973876953,89.17851555353529,85.8339223599702,88.6559211418664,23081500
2018-03-26,88.68809509277344,89.37149119291377,87.35347548202745,87.78763062305205,20217500
2018-03-27,86.9675521850586,89.79759896733506,86.26808516984632,89.29912321499164,18039900
2018-03-28,86.83087158203125,87.77153788535442,85.74548691404657,87.05598767507063,19189300
2018-03-29,88.41471862792969,89.06594810358139,86.65397981277943,87.23285318400431,13274600
2018-04-02,86.71027374267578,89.02576762586612,85.28721490525973,88.40669222305895,18822500
2018-04-03,87.9001693725586,88.03684610898094,86.23591143119899,87.12029861280915,14050700
2018-04-04,89.23479461669922,89.4116732915593,86.04295525841475,86.1072758918099,15302600
2018-04-05,90.406494140625,91.17416115340781,90.0105432102772,90.20447747911255,16627000
2018-04-06,88.1519775390625,90.13982668991486,87.12573572668295,89.33176013479256,18906000
2018-04-09,89.2105712890625,91.29538500368245,88.79845551639109,88.89542574674321,15974300
2018-04-10,90.91560363769531,91.20650819887754,90.03480755937669,90.60853428696916,13951400
2018-04-11,89.38834381103516,90.34993902662322,89.30753220606046,90.22873394928095,14503300
2018-04-12,91.61051940917969,92.43474468926375,90.09943253645632,90.14791456320852,16435500
2018-04-13,89.12973022460938,93.04885120038428,88.11964718110772,92.94379861822323,39152800
2018-04-16,89.05704498291016,90.0752109193678,88.71765839244449,89.64693648400961,16580500
