Date,Close,High,Low,Open,Volume
2018-01-02,25.48275375366211,25.522632258058355,25.123841129026196,25.123841129026196,3300
2018-01-03,24.62136650085449,25.283359755201147,24.62136650085449,25.075988172707703,2200
2018-01-04,24.733028411865234,25.020158539514224,24.238526694388373,24.238526694388373,1900
2018-01-05,24.972301483154297,24.972301483154297,24.41399478376609,24.725051395157625,3200
2018-01-08,24.84468460083008,24.964321623567397,24.725047578092763,24.725047578092763,2000
2018-01-09,24.804805755615234,24.804805755615234,24.72504723447637,24.72504723447637,2700
2018-01-10,24.65326690673828,24.725049430010674,24.597436393363623,24.725049430010674,1100
2018-01-11,24.72505187988281,24.72505187988281,24.326260720529863,24.42994575260391,1100
2018-01-12,25.044090270996094,25.044090270996094,24.72505757429108,24.72505757429108,2500
2018-01-16,25.60239028930664,26.639249700226117,25.402996238095,25.52263327732898,9600
2018-01-17,25.913454055786133,25.953332568111712,25.87357250092509,25.921428541237063,2200
2018-01-18,25.19562149047852,26.312237772901916,25.02812843960809,26.312237772901916,4700
2018-01-19,24.820762634277344,25.48275590346788,24.820762634277344,25.203601785341554,1600
2018-01-22,24.86861801147461,25.179674642358133,24.828737981061582,25.179674642358133,1100
2018-01-23,25.24347686767578,25.24347686767578,25.155743858254095,25.155743858254095,900
2018-01-24,25.06800842285156,25.32323447971681,24.725047838463656,25.32323447971681,1600
2018-01-25,24.91647148132324,25.315262641116384,24.72505190717464,24.72505190717464,1200
2018-01-26,24.72505187988281,25.044084503111662,24.501728282988843,24.836712917696023,2800
2018-01-29,24.72505187988281,25.08396453180748,24.72505187988281,24.92444745955929,900
2018-01-30,24.812789916992188,24.84469242317524,24.230553586157008,24.230553586157008,4000
2018-01-31,25.514657974243164,25.52263397991399,24.80481020348241,24.80481020348241,5400
2018-02-01,25.363115310668945,25.60238938064476,25.363115310668945,25.52263237149778,3700
2018-02-02,25.52263069152832,25.52263069152832,25.33121114389394,25.52263069152832,1000
2018-02-05,25.3232364654541,25.52263202817421,25.3232364654541,25.52263202817421,800
2018-02-06,25.514657974243164,25.514657974243164,25.514657974243164,25.514657974243164,200
2018-02-07,25.514657974243164,25.514657974243164,25.514657974243164,25.514657974243164,0
2018-02-08,25.514657974243164,25.514657974243164,25.514657974243164,25.514657974243164,0
2018-02-09,25.29930877685547,25.29930877685547,25.29930877685547,25.29930877685547,300
2018-02-12,25.35514259338379,25.921425308373685,25.35514259338379,25.921425308373685,500
2018-02-13,25.30728912353516,25.30728912353516,24.59744127611803,24.59744127611803,200
2018-02-14,25.514657974243164,25.514657974243164,25.514657974243164,25.514657974243164,200
2018-02-15,25.2753849029541,25.5625135122826,25.2753849029541,25.5625135122826,700
2018-02-16,25.21954917907715,25.251451675190484,24.892539085994965,24.892539085994965,700
2018-02-20,25.61833953857422,25.61833953857422,25.243476450379664,25.243476450379664,1900
2018-02-21,25.61833953857422,25.61833953857422,25.61833953857422,25.61833953857422,0
2018-02-22,26.240461349487305,26.240461349487305,26.01713621560608,26.01713621560608,200
2018-02-23,26.320220947265625,26.320220947265625,26.240463918985125,26.27236490477596,2600
2018-02-26,26.320220947265625,26.519616560502488,26.320220947265625,26.320220947265625,1700
2018-02-27,26.320220947265625,26.320220947265625,26.320220947265625,26.320220947265625,0
2018-02-28,26.320220947265625,26.336172961428847,26.320220947265625,26.320220947265625,3600
2018-03-01,26.63924789428711,26.647222377930277,25.809761638798403,25.809761638798403,600
2018-03-02,27.052322387695312,27.052322387695312,27.052322387695312,27.052322387695312,0
2018-03-05,25.19754219055176,25.796904938476107,25.19754219055176,25.19754219055176,1000
2018-03-06,25.043649673461918,25.189440895092428,24.20940076349661,24.549579765682225,1100
2018-03-07,24.995052337646484,24.995052337646484,24.995052337646484,24.995052337646484,400
2018-03-08,25.100345611572266,25.100345611572266,25.092245927707054,25.092245927707054,300
2018-03-09,24.800668716430664,24.905961532603797,24.800668716430664,24.905961532603797,600
2018-03-12,25.22183609008789,25.229935773410453,25.22183609008789,25.229935773410453,600
2018-03-13,25.22993469238281,25.22993469238281,25.22993469238281,25.22993469238281,400
2018-03-14,25.47291755676269,25.47291755676269,25.47291755676269,25.47291755676269,200
2018-03-15,25.246137619018555,25.246137619018555,25.246137619018555,25.246137619018555,100
2018-03-16,26.323373794555664,26.323373794555664,26.18568378392374,26.18568378392374,700
2018-03-19,26.323373794555664,26.347671304734494,26.323373794555664,26.347671304734494,200
2018-03-20,26.323373794555664,26.40436755496104,26.323373794555664,26.40436755496104,700
2018-03-21,26.24237823486328,26.404365744567496,26.24237823486328,26.404365744567496,500
2018-03-22,25.81309700012207,25.81309700012207,25.59441021559738,25.59441021559738,300
2018-03-23,25.83739280700684,25.83739280700684,25.83739280700684,25.83739280700684,500
2018-03-26,25.83739280700684,25.83739280700684,25.83739280700684,25.83739280700684,0
2018-03-27,25.01124763488769,25.813099247971508,24.954551399486256,25.5701133957212,800
2018-03-28,25.26233291625977,25.26233291625977,25.26233291625977,25.26233291625977,400
2018-03-29,25.26233291625977,25.26233291625977,25.26233291625977,25.26233291625977,0
2018-04-02,25.26233291625977,25.26233291625977,25.26233291625977,25.26233291625977,0
2018-04-03,25.26233291625977,25.26233291625977,25.26233291625977,25.26233291625977,0
2018-04-04,25.26233291625977,25.26233291625977,25.26233291625977,25.26233291625977,0
2018-04-05,25.40002822875977,25.40002822875977,25.40002822875977,25.40002822875977,100
2018-04-06,25.40002822875977,25.40002822875977,25.40002822875977,25.40002822875977,0
2018-04-09,25.19754219055176,25.51342216104864,24.95455629067528,24.95455629067528,400
2018-04-10,25.31902885437012,25.788799638001727,25.27043230292037,25.27043230292037,1000
2018-04-11,25.367626190185547,25.513417393899164,25.084143465726463,25.3190296372332,1600
2018-04-12,25.39192771911621,25.51341988579149,25.39192771911621,25.51341988579149,700
2018-04-13,25.124643325805664,25.124643325805664,24.752065612121772,24.865459635342084,1400
2018-04-16,24.88165664672852,24.93025474574964,24.88165664672852,24.90595569623908,600
2018-04-17,24.82495880126953,24.88165503493154,24.606272004410496,24.88165503493154,3000
2018-04-18,24.56577682495117,24.760164587237977,24.34709001305729,24.760164587237977,1000
2018-04-19,24.419984817504883,24.419984817504883,24.298492663160392,24.298492663160392,700
2018-04-20,24.42808532714844,24.42808532714844,24.257996614281243,24.298493485481067,700
2018-04-23,24.42808532714844,24.42808532714844,24.42808532714844,24.42808532714844,0
2018-04-24,24.152700424194336,24.152700424194336,24.152700424194336,24.152700424194336,400
2018-04-25,24.136499404907227,24.136499404907227,24.136499404907227,24.136499404907227,300
2018-04-26,23.52903938293457,24.13650168932555,23.52903938293457,24.0879051373741,2600
2018-04-27,23.569541931152344,23.569541931152344,23.569541931152344,23.569541931152344,200
2018-04-30,23.504743576049805,23.504743576049805,23.245559887124493,23.245559887124493,500
2018-05-01,23.56143951416016,23.56143951416016,23.56143951416016,23.56143951416016,100
2018-05-02,23.245555877685547,24.20939486152464,23.245555877685547,24.20939486152464,1200
2018-05-03,23.326555252075195,23.93401764452358,23.326555252075195,23.93401764452358,1700
2018-05-04,24.298494338989254,24.298494338989254,24.298494338989254,24.298494338989254,200
2018-05-07,24.83306121826172,24.83306121826172,24.60627471378592,24.622474080860616,2200
2018-05-08,24.83306121826172,25.46482263046502,24.83306121826172,25.391927023485536,1600
2018-05-09,24.83306121826172,24.83306121826172,24.83306121826172,24.83306121826172,0
2018-05-10,25.351428985595703,25.351428985595703,25.30283242850023,25.30283242850023,800
2018-05-11,25.51342010498047,25.51342010498047,24.873558986213222,24.873558986213222,400
2018-05-14,25.351428985595703,25.351428985595703,24.873558463729605,24.873558463729605,300
2018-05-15,25.602516174316406,25.602516174316406,25.602516174316406,25.602516174316406,100
2018-05-16,25.440523147583008,25.594414042464507,25.027448563336872,25.027448563336872,4200
2018-05-17,25.7240047454834,25.796900347989087,25.197537706719658,25.51341762100659,2200
2018-05-18,25.84549903869629,25.991290255764035,25.54581846570745,25.991290255764035,2400
2018-05-21,25.918392181396484,26.20187335999526,25.918392181396484,25.9264903194794,2500
2018-05-22,26.080385208129883,26.20187582910085,25.975090864850987,26.20187582910085,1500
2018-05-23,25.98318862915039,26.120878599169043,25.98318862915039,26.047983000420054,1500
2018-05-24,25.98318862915039,25.98318862915039,25.98318862915039,25.98318862915039,0
2018-05-25,26.03989028930664,26.12088404270088,25.87789969280453,25.87789969280453,1300
2018-05-29,25.75639915466309,26.242370815521078,25.602509828066776,26.242370815521078,600
2018-05-30,25.853599548339844,26.031787961083644,25.68350927470811,25.68350927470811,900
2018-05-31,25.83739280700684,25.83739280700684,25.205633086295972,25.31092585812901,600
2018-06-01,25.594411849975582,25.634908718648493,25.578212484563817,25.578212484563817,500
2018-06-04,25.56995391845703,25.56995391845703,24.86873658591413,24.86873658591413,1200
2018-06-05,25.20303726196289,25.43949484579076,24.92581187998143,25.43949484579076,1100
2018-06-06,24.62412452697754,25.43949286819942,24.452896366621264,24.819812742247787,3500
2018-06-07,25.04811286926269,25.569949623233203,24.96657728584716,25.07257447740229,7600
2018-06-08,25.30903625488281,25.30903625488281,25.23565297338772,25.23565297338772,500
2018-06-11,26.17331886291504,26.17331886291504,25.847173438091,25.847173438091,700
2018-06-12,25.56995391845703,25.56995391845703,25.56995391845703,25.56995391845703,100
2018-06-13,25.56995391845703,25.56995391845703,25.56995391845703,25.56995391845703,100
2018-06-14,26.018407821655277,26.018407821655277,26.018407821655277,26.018407821655277,200
2018-06-15,25.72487068176269,25.72487068176269,25.65964127632196,25.65964127632196,900
2018-06-18,25.72487068176269,25.72487068176269,25.72487068176269,25.72487068176269,0
2018-06-19,25.43949508666992,25.602567836020167,25.43949508666992,25.43949508666992,900
2018-06-20,25.43949508666992,25.928714889912484,25.43949508666992,25.928714889912484,1400
2018-06-21,25.66779518127441,25.896098878223025,25.66779518127441,25.896098878223025,400
2018-06-22,25.70856094360352,26.230394559814822,25.284569089243004,25.284569089243004,800
2018-06-25,25.56179428100586,26.189626635164803,25.423181619917997,25.70856081100377,3800
2018-06-26,25.71672248840332,26.05102343926328,25.537340428298595,25.96948628059677,4500
2018-06-27,25.765640258789062,26.07547954855994,25.765640258789062,26.07547954855994,1100
2018-06-28,25.765640258789062,26.29562937705572,25.59441209600622,26.22224610089046,1500
2018-06-29,26.295635223388672,26.295635223388672,25.276424555815467,25.29273229974273,1900
2018-07-02,25.896100997924805,26.091789230530765,25.52103071903617,26.091789230530765,2500
