Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50,EMA_20,RSI,Volatility_20
2018-03-14,26.58262252807617,26.92172866956027,26.408934709165504,26.92172866956027,58011400,-0.006798505367846985,26.514044570922852,26.007101936340334,26.48289315613315,57.795632275219255,0.010622066375443216
2018-03-15,26.549541473388672,26.748044115726,26.40893793284793,26.706690318807688,41964200,-0.0012444616648548124,26.523127174377443,26.045342864990236,26.48924061491939,52.83411952664435,0.008922395558910523
2018-03-16,26.607437133789062,26.93827381576055,26.533002193192527,26.55781384005804,83447600,0.0021806651711262504,26.52645273208618,26.086389541625977,26.50049742624031,47.873852678384466,0.008815786697761969
2018-03-19,26.45029258728028,26.648795236053022,26.202166642633763,26.57435713714981,57363200,-0.005906038440253281,26.531808853149414,26.117866287231447,26.495716013006025,46.33863414936137,0.008752106738468086
2018-03-20,26.45029258728028,26.63225308573092,26.36758341321601,26.516461188568712,44784500,0.0,26.538813018798827,26.147035865783693,26.491389972460716,50.0000397603249,0.008745361212687146
2018-03-21,26.359310150146484,26.839021398136428,26.20216289962766,26.46683095678817,64546300,-0.0034397516335055167,26.54374008178711,26.177846565246583,26.478810941764124,57.76892906132662,0.00877276458333107
2018-03-22,25.267555236816406,26.045018936001203,25.160034416605548,26.003665138430776,110271900,-0.04141818989614232,26.501495361328125,26.184350204467773,26.363453255578627,35.32616562923573,0.012768936382397284
2018-03-23,24.12617492675781,25.39989057163873,24.02692359898509,25.38334999829856,115740200,-0.04517177460823496,26.388173389434815,26.163411750793458,26.150379129024262,17.543911995970248,0.01571465909495797
2018-03-26,25.176572799682617,25.2758225300202,24.523172168518474,24.72167320673965,83297000,0.04353768784789147,26.311303997039794,26.161668586730958,26.057635669086963,35.62821653709881,0.01872744625842315
2018-03-27,24.415647506713867,25.36679875615452,24.159248992503137,25.350256611196585,85821800,-0.030223545477100933,26.200095844268798,26.135972442626954,25.901255844099047,30.029975855187942,0.019706353138163765
2018-03-28,24.308124542236328,24.779564619084507,23.993831683519453,24.638961123048706,79396100,-0.004403854718494471,26.092987537384033,26.107301940917967,25.749529053445457,29.246630777343142,0.01969431361137712
2018-03-29,24.804378509521484,24.92844144192244,24.241958199921687,24.45700135227136,65678300,0.020415148294262497,26.03136920928955,26.08954532623291,25.659514715928886,30.07286275589746,0.020218882972584493
2018-04-02,24.24196052551269,24.86227682457169,23.77879146392817,24.6472336515924,86644200,-0.02267414133326906,25.935426902770995,26.05559627532959,25.524509554936866,26.180787777973165,0.020645974238908134
