Date,Close,High,Low,Open,Volume
2018-01-02,110.76416778564452,111.33696343646028,110.3584425909424,111.1062598094575,6842100
2018-01-03,111.82225036621094,111.91771226340732,110.50163747251877,110.86759497694138,5350500
2018-01-04,111.81434631347656,112.28371702437076,111.55181384659328,111.7347866062609,4837600
2018-01-05,112.7371597290039,112.82467053128995,111.59951929928526,111.92569702954272,6158800
2018-01-08,112.8803482055664,112.96785900444388,112.10866538067536,112.72919208576866,5129800
2018-01-09,114.67033386230467,115.8954729285897,113.17469914267282,113.26220994305775,8897000
2018-01-10,114.53508758544922,114.68624370188596,114.01798605573735,114.20095876237492,6558600
2018-01-11,115.18741607666016,115.27492686235522,114.31232035881146,114.6623635015917,4962200
2018-01-12,115.95909118652344,116.4841558662864,115.27491930840536,115.34652786590112,5450600
2018-01-16,116.8342056274414,117.78886101093968,116.17389918458714,116.48416248770162,8804000
2018-01-17,116.92965698242188,117.99570066800396,115.736334825856,117.61382883775036,10619700
2018-01-18,116.88196563720705,117.2956541905862,116.12619710981969,116.88991675086832,5554800
2018-01-19,117.23198699951172,117.46269064370998,116.48416972525808,117.31154667770564,8738800
2018-01-22,117.8525161743164,117.8525161743164,116.72283912650605,116.95354277565698,7010400
2018-01-23,112.83261108398438,117.29563730464764,112.66554060831008,116.91377753909602,17473600
2018-01-24,113.02352142333984,114.2088802921624,112.80872004303696,114.16114934967295,13034400
2018-01-25,114.87715911865234,115.08400942668987,113.13491869843686,113.21446623767218,7938800
2018-01-26,115.6170425415039,115.8318439938,114.66238695444986,114.95673595785622,8065600
2018-01-29,114.3043441772461,115.306742543466,114.18501681893446,115.23514612847902,8013400
2018-01-30,113.30992126464844,114.41574488657118,113.30992126464844,114.08160396910998,8376100
2018-01-31,109.9368133544922,113.42131853421888,109.8652169261944,113.42131853421888,13137400
2018-02-01,111.3926773071289,111.90977885086116,108.99011802185858,109.4117576532966,9393600
2018-02-02,109.53106689453124,111.66314231561697,109.29241215334036,110.597110674625,9262500
2018-02-05,103.73152923583984,108.99010331952095,97.17621377215464,108.65597453245996,19954100
2018-02-06,104.87713623046876,105.79997519283783,101.8301847154924,103.42923246477542,19193500
2018-02-07,104.55094909667967,106.14999670204227,104.49526703175908,104.924857743657,10550400
2018-02-08,100.52549743652344,104.41572867057135,100.32661033429378,104.14524512492432,11680200
2018-02-09,103.04740142822266,104.1532134133995,99.79361081259316,101.44834716314357,15030900
2018-02-12,103.63609313964844,104.47142138483136,101.57561963398842,103.42129167337735,9963900
